,car_type,location,brand,model,version,year,fuel_type,transmission_type,distance_driven,price
5929,-,Bangalore,BMW,X1,sDrive 20d xLine,2012,Diesel,Automatic,"74,500 kms",8.75 Lakh
5930,-,Bangalore,Hyundai,Grand i10,AT Sportz,2015,Petrol,Automatic,"29,000 kms",4.75 Lakh
5931,-,Bangalore,Renault,Triber,RXL BSIV,2019,Petrol,Manual,"19,447 kms",6.57 Lakh
5932,-,Bangalore,Renault,KWID,RXT Optional,2016,Petrol,Manual,"3,600 kms",3.95 Lakh
5933,-,Bangalore,Toyota,Innova,2.5 E,2006,Diesel,Manual,"1,74,902 kms",5.5 Lakh
5934,-,Bangalore,Datsun,RediGO,S,2016,Petrol,Manual,"34,000 kms",2.75 Lakh
5935,-,Bangalore,Volkswagen,CrossPolo,1.2 MPI,2015,Petrol,Manual,"54,000 kms",5.35 Lakh
5936,-,Bangalore,Skoda,Rapid,1.6 TDI Ambition,2012,Diesel,Manual,"92,000 kms",3.85 Lakh
5937,-,Bangalore,Toyota,Etios Liva,V Limited Edition,2016,Petrol,Manual,"22,000 kms",5.55 Lakh
5938,-,Bangalore,Maruti,Celerio,ZXI Optional AMT BSIV,2018,Petrol,Automatic,"9,123 kms",5.7 Lakh
5939,-,Bangalore,Hyundai,Grand i10,Sportz 1.2,2009,Petrol,Manual,"52,000 kms",2.85 Lakh
5940,-,Bangalore,Maruti,XL6,Alpha,2019,Petrol,Manual,"21,185 kms",10.95 Lakh
5941,-,Bangalore,Kia,Seltos,GTX Plus DCT,2020,Petrol,Automatic,"9,593 kms",18.75 Lakh
5942,-,Bangalore,Hyundai,Santro Xing,GLS,2012,Petrol,Manual,"35,000 kms",3.25 Lakh
5943,-,Bangalore,Hyundai,i10,Sportz,2013,Petrol,Manual,"53,860 kms",4.38 Lakh
5944,-,Bangalore,Maruti,Wagon R,LXI CNG,2013,CNG,Manual,"1,93,912 kms",2.8 Lakh
5945,-,Bangalore,Audi,A4,2.0 TDI 177 Bhp Technology Edition,2012,Diesel,Automatic,"56,000 kms",11.5 Lakh
5946,-,Bangalore,Ford,Figo,Diesel Titanium,2011,Diesel,Manual,"77,000 kms",3.1 Lakh
5947,-,Bangalore,Mahindra,XUV500,W8 AWD,2012,Diesel,Manual,"1,65,000 kms",5.85 Lakh
5948,-,Bangalore,Renault,KWID,AMT,2016,Petrol,Automatic,"44,000 kms",3.95 Lakh
5949,-,Bangalore,Tata,Tiago,1.05 Revotorq XZ,2016,Diesel,Manual,"50,000 kms",4.95 Lakh
5950,-,Bangalore,Hyundai,Verna,1.6 SX,2013,Diesel,Manual,"97,084 kms",5 Lakh
5951,-,Bangalore,Toyota,Innova Crysta,2.8 GX AT BSIV,2017,Diesel,Automatic,"35,798 kms",18.45 Lakh
5952,-,Bangalore,Maruti,Baleno,1.2 Zeta,2019,Petrol,Manual,"23,000 kms",7.45 Lakh
5953,-,Bangalore,Honda,City,VX CVT,2017,Petrol,Automatic,"14,000 kms",11.5 Lakh
5954,-,Bangalore,Hyundai,Grand i10,Magna 1.2,2009,Petrol,Manual,"32,269 kms",2.55 Lakh
5955,-,Bangalore,Maruti,Swift,VDI Optional,2016,Diesel,Manual,"32,000 kms",6.5 Lakh
5956,-,Bangalore,Audi,A6,35 TDI,2016,Diesel,Automatic,"45,413 kms",34.7 Lakh
5957,-,Bangalore,Hyundai,Grand i10,CRDi Sportz,2015,Diesel,Manual,"87,000 kms",4.35 Lakh
5958,-,Bangalore,Hyundai,i10,Sportz AT,2013,Petrol,Automatic,"52,641 kms",3.6 Lakh
5959,-,Bangalore,Kia,Sonet,HTX Plus Turbo iMT,2020,Petrol,Manual,"5,181 kms",13.25 Lakh
5960,-,Bangalore,Honda,Jazz,1.2 V i VTEC,2018,Petrol,Manual,"24,881 kms",7.25 Lakh
5961,-,Bangalore,Ford,Ecosport,1.5 Diesel Trend Plus BSIV,2016,Diesel,Manual,"49,000 kms",6.9 Lakh
5962,-,Bangalore,Maruti,Swift Dzire,VXI,2017,Petrol,Manual,"26,688 kms",6.45 Lakh
5963,-,Bangalore,Toyota,Innova Crysta,2.4 VX MT,2017,Diesel,Manual,"93,601 kms",17.75 Lakh
5964,-,Bangalore,Maruti,Swift Dzire,VDI,2015,Diesel,Manual,"97,212 kms",6.33 Lakh
5965,-,Bangalore,Mahindra,Scorpio,VLX 2WD 7 Str BSIII,2011,Diesel,Manual,"86,548 kms",6.25 Lakh
5966,-,Bangalore,Hyundai,Grand i10,Asta,2014,Petrol,Manual,"53,282 kms",4.75 Lakh
5967,-,Bangalore,Maruti,Ertiga,VDI,2019,Diesel,Manual,"53,512 kms",10.45 Lakh
5968,-,Bangalore,Toyota,Innova Crysta,2.4 VX MT,2017,Diesel,Manual,"93,601 kms",17.75 Lakh
5969,-,Bangalore,Maruti,Swift,VDI Glory Limited Edition,2015,Diesel,Manual,"69,304 kms",6.35 Lakh
5970,-,Bangalore,BMW,6 Series,650i Coupe,2008,Petrol,Automatic,"68,000 kms",20 Lakh
5971,-,Bangalore,Maruti,Wagon R,LXI,2012,Petrol,Manual,"36,287 kms",3.45 Lakh
5972,-,Bangalore,Hyundai,i20,1.2 Magna Executive,2018,Petrol,Manual,"21,566 kms",6.95 Lakh
5973,-,Bangalore,Hyundai,Verna,1.6 EX VTVT,2012,Petrol,Manual,"40,000 kms",5.15 Lakh
5974,-,Bangalore,Honda,WR-V,i-VTEC S,2017,Petrol,Manual,"22,000 kms",7.65 Lakh
5975,-,Bangalore,Maruti,Baleno,Sigma,2019,Petrol,Manual,"22,000 kms",5.85 Lakh
5976,-,Bangalore,Volkswagen,Vento,Petrol Highline,2011,Petrol,Manual,"67,000 kms",4.15 Lakh
5977,-,Bangalore,Mahindra,XUV500,W6 2WD,2013,Diesel,Manual,"21,720 kms",8.99 Lakh
5978,-,Bangalore,Volkswagen,Polo,GT TDI,2013,Diesel,Manual,"79,584 kms",5.3 Lakh
5979,-,Bangalore,Maruti,Vitara Brezza,ZDi AMT,2018,Diesel,Automatic,"50,165 kms",9.85 Lakh
5980,-,Bangalore,Volkswagen,Polo,1.5 TDI Highline,2015,Diesel,Manual,"58,851 kms",6.3 Lakh
5981,-,Bangalore,Kia,Seltos,HTX Plus AT D,2020,Diesel,Automatic,"36,179 kms",18.75 Lakh
5982,-,Bangalore,Hyundai,Grand i10,Sportz 1.2,2010,Petrol,Manual,"62,919 kms",2.85 Lakh
5983,-,Bangalore,Honda,Accord,V6 AT,2005,Petrol,Automatic,"46,839 kms",4.5 Lakh
5984,-,Bangalore,Hyundai,i20,Magna,2009,Petrol,Manual,"1,34,112 kms",3.25 Lakh
5985,-,Bangalore,Tata,Indigo,LS,2008,Diesel,Manual,"38,467 kms",2.4 Lakh
5986,-,Bangalore,Maruti,Swift,VDI BSIV,2017,Diesel,Manual,"1,01,530 kms",6.15 Lakh
5987,-,Bangalore,Skoda,Superb,2.8 V6 AT,2007,Petrol,Automatic,"70,851 kms",4.75 Lakh
5988,-,Bangalore,Toyota,Etios,G,2011,Petrol,Manual,"68,818 kms",3.34 Lakh
5989,-,Bangalore,Skoda,Octavia,Ambition 2.0 TDI AT,2014,Diesel,Automatic,"86,596 kms",14.5 Lakh
5990,-,Bangalore,Mahindra,Ssangyong Rexton,RX7,2013,Diesel,Automatic,"70,374 kms",11 Lakh
5991,-,Bangalore,Hyundai,Grand i10,Magna AT,2010,Petrol,Automatic,"30,000 kms",3.35 Lakh
5992,-,Bangalore,Hyundai,i20,Asta,2009,Petrol,Manual,"31,000 kms",3.85 Lakh
5993,-,Bangalore,Hyundai,Grand i10,Magna Petrol BSIV,2017,Petrol,Manual,"21,545 kms",5.3 Lakh
5994,-,Bangalore,Toyota,Innova Crysta,2.4 VX 7 STR,2021,Diesel,Manual,"20,893 kms",24.5 Lakh
5995,-,Bangalore,Maruti,Alto 800,LXI,2013,Petrol,Manual,"26,134 kms",3.12 Lakh
5996,-,Bangalore,Hyundai,i20,1.2 Asta,2017,Petrol,Manual,"32,502 kms",6.95 Lakh
5997,-,Bangalore,Ford,Fiesta,Petrol Style,2012,Petrol,Manual,"94,621 kms",3 Lakh
5998,-,Bangalore,Mercedes-Benz,E-Class,E250 CDI Avantgarde,2015,Diesel,Automatic,"29,700 kms",33.45 Lakh
5999,-,Bangalore,Tata,Tiago,1.05 Revotorq XT,2018,Diesel,Manual,"32,422 kms",5.34 Lakh
6000,-,Bangalore,Maruti,Swift,VXI Optional,2017,Petrol,Manual,"41,596 kms",6.2 Lakh
6001,-,Bangalore,Maruti,Celerio,VXI AT,2015,Petrol,Automatic,"36,897 kms",4.36 Lakh
6002,-,Bangalore,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2014,Diesel,Automatic,"48,879 kms",25 Lakh
6003,-,Bangalore,Tata,Harrier,XZ Plus Dual Tone,2020,Diesel,Manual,"24,850 kms",21.95 Lakh
6004,-,Bangalore,Honda,CR-V,2.4 MT,2008,Petrol,Manual,"1,28,793 kms",6.35 Lakh
6005,-,Bangalore,Maruti,Baleno,Altura,2001,Petrol,Manual,"97,816 kms",1.6 Lakh
6006,-,Bangalore,Hyundai,Grand i10,Asta Option,2016,Petrol,Manual,"30,000 kms",5.45 Lakh
6007,-,Bangalore,Honda,WR-V,i-VTEC S,2018,Petrol,Manual,"10,962 kms",7.6 Lakh
6008,-,Bangalore,Maruti,Wagon R,VXI Opt,2018,Petrol,Manual,"31,619 kms",4.9 Lakh
6009,-,Bangalore,Toyota,Etios,G,2011,Petrol,Manual,"68,818 kms",3.34 Lakh
6010,-,Bangalore,Volkswagen,Polo,Diesel Trendline 1.2L,2012,Diesel,Manual,"85,164 kms",3.75 Lakh
6011,-,Bangalore,Volkswagen,Polo,1.5 TDI Highline,2015,Diesel,Manual,"32,000 kms",6.5 Lakh
6012,-,Bangalore,Mahindra,XUV500,AT W10 AWD,2016,Diesel,Automatic,"55,000 kms",14.5 Lakh
6013,-,Bangalore,Volkswagen,Polo,GT TSI,2019,Petrol,Automatic,"19,000 kms",9.75 Lakh
6014,-,Bangalore,Skoda,Rapid,1.6 MPI Elegance Plus,2015,Petrol,Manual,"60,000 kms",6.25 Lakh
6015,-,Bangalore,Mahindra,Thar,700 CRDe ABS,2018,Diesel,Manual,"18,000 kms",9.9 Lakh
6016,-,Bangalore,Mahindra,Thar,700 CRDe ABS,2017,Diesel,Manual,"16,000 kms",9.75 Lakh
6017,-,Bangalore,Volkswagen,Vento,Diesel Highline,2011,Diesel,Manual,"75,268 kms",4.15 Lakh
6018,-,Bangalore,Toyota,Etios,GD,2015,Diesel,Manual,"82,730 kms",5.59 Lakh
6019,-,Bangalore,Jeep,Compass,1.4 Limited,2018,Petrol,Automatic,"34,417 kms",18.45 Lakh
6020,-,Bangalore,Renault,Lodgy,110PS RxZ 7 Seater,2015,Diesel,Manual,"54,174 kms",6.75 Lakh
6021,-,Bangalore,Ford,Fiesta,Petrol Style,2012,Petrol,Manual,"94,621 kms",3 Lakh
6022,-,Bangalore,Skoda,Superb,Laurin & klement,2020,Petrol,Automatic,"17,900 kms",36 Lakh
6023,-,Bangalore,Volkswagen,Polo,GT TDI,2013,Diesel,Manual,"79,584 kms",5.3 Lakh
6024,-,Bangalore,Maruti,Ritz,VXi,2009,Petrol,Manual,"34,003 kms",2.95 Lakh
6025,-,Bangalore,Toyota,Yaris,G CVT,2018,Petrol,Automatic,"22,083 kms",9.65 Lakh
6026,-,Bangalore,Toyota,Innova Crysta,2.4 VX MT,2016,Diesel,Manual,"1,30,000 kms",15.75 Lakh
6027,-,Bangalore,Honda,Amaze,S i-Dtech,2015,Diesel,Manual,"85,024 kms",4.55 Lakh
6028,-,Bangalore,Honda,Jazz,VX CVT,2018,Petrol,Automatic,"24,950 kms",8.2 Lakh
6029,-,Bangalore,Renault,Lodgy,110PS RxZ 7 Seater,2015,Diesel,Manual,"54,174 kms",6.75 Lakh
6030,-,Bangalore,Honda,WR-V,i-VTEC S,2017,Petrol,Manual,"47,404 kms",7.1 Lakh
6031,-,Bangalore,Volkswagen,Ameo,1.2 MPI Highline,2017,Petrol,Manual,"19,856 kms",6.9 Lakh
6032,-,Bangalore,Toyota,Corolla Altis,G AT,2014,Petrol,Automatic,"61,873 kms",8.95 Lakh
6033,-,Bangalore,Maruti,Ritz,VXi,2009,Petrol,Manual,"34,003 kms",2.95 Lakh
6034,-,Bangalore,BMW,5 Series,520d Luxury Line,2018,Diesel,Automatic,"1,20,000 kms",38 Lakh
6035,-,Bangalore,Honda,City,i DTec SV,2014,Diesel,Manual,"73,452 kms",6.5 Lakh
6036,-,Bangalore,Hyundai,Venue,SX Turbo BSIV,2019,Petrol,Manual,"4,480 kms",10.99 Lakh
6037,-,Bangalore,Toyota,Innova Crysta,2.8 GX AT BSIV,2018,Diesel,Automatic,"48,630 kms",19.25 Lakh
6038,-,Bangalore,Renault,Triber,RXZ BSIV,2019,Petrol,Manual,"12,248 kms",7.35 Lakh
6039,-,Bangalore,Ford,Ecosport,1.5 Petrol Titanium Plus AT BSIV,2018,Petrol,Automatic,"20,151 kms",10.5 Lakh
6040,-,Bangalore,Hyundai,Grand i10,1.2 Kappa Sportz BSIV,2018,Petrol,Manual,"39,705 kms",5.75 Lakh
6041,-,Bangalore,Ford,Figo,Petrol Titanium,2014,Petrol,Manual,"68,345 kms",4.05 Lakh
6042,-,Bangalore,Skoda,Superb,Laurin & klement,2020,Petrol,Automatic,"17,900 kms",36 Lakh
6043,-,Bangalore,Mercedes-Benz,New C-Class,220,2011,Diesel,Manual,"78,000 kms",8 Lakh
6044,-,Bangalore,Mahindra,XUV500,AT W10 AWD,2016,Diesel,Automatic,"55,000 kms",14.5 Lakh
6045,-,Bangalore,Volkswagen,Polo,Diesel Trendline 1.2L,2012,Diesel,Manual,"85,164 kms",3.75 Lakh
6046,-,Bangalore,Maruti,Wagon R,VXI Opt,2018,Petrol,Manual,"31,619 kms",4.9 Lakh
6047,-,Bangalore,Tata,Altroz,XZ,2020,Petrol,Manual,"9,996 kms",9.5 Lakh
6048,-,Bangalore,Volkswagen,Polo,1.5 TDI Highline,2015,Diesel,Manual,"32,000 kms",6.5 Lakh
6049,-,Bangalore,Toyota,Yaris,G CVT,2018,Petrol,Automatic,"22,083 kms",9.65 Lakh
6050,-,Bangalore,Mercedes-Benz,CLS-Class,250 CDI,2011,Diesel,Automatic,"61,000 kms",11.5 Lakh
6051,-,Bangalore,BMW,5 Series,520d Sedan,2012,Diesel,Automatic,"81,000 kms",16.5 Lakh
6052,-,Bangalore,Volkswagen,Vento,Diesel Highline,2011,Diesel,Manual,"80,232 kms",4.36 Lakh
6053,-,Bangalore,Honda,WR-V,i-VTEC S,2018,Petrol,Manual,"10,962 kms",7.6 Lakh
6054,-,Bangalore,Volkswagen,Polo,1.2 MPI Comfortline,2013,Petrol,Manual,"54,000 kms",4.5 Lakh
6055,-,Bangalore,Mahindra,Thar,700 CRDe ABS,2017,Diesel,Manual,"16,000 kms",9.75 Lakh
6056,-,Bangalore,Maruti,Swift Dzire,VDI,2018,Diesel,Manual,"34,000 kms",7.75 Lakh
6057,-,Bangalore,Mahindra,Marazzo,M8,2019,Diesel,Manual,"36,000 kms",12.25 Lakh
6058,-,Bangalore,Maruti,800,Std MPFi,2002,Petrol,Manual,"1,15,000 kms","85,000"
6059,-,Bangalore,Maruti,Swift,VDI,2012,Diesel,Manual,"93,000 kms",4.15 Lakh
6060,-,Bangalore,Volkswagen,Polo,GT TSI,2018,Petrol,Automatic,"34,000 kms",8.35 Lakh
6061,-,Bangalore,Toyota,Innova Crysta,2.4 GX MT,2017,Diesel,Manual,"40,167 kms",17 Lakh
6062,-,Bangalore,Datsun,GO,T,2014,Petrol,Manual,"55,926 kms",3.1 Lakh
6063,-,Bangalore,Hyundai,Verna,1.6 CRDi EX MT,2011,Diesel,Manual,"56,000 kms",5.45 Lakh
6064,-,Bangalore,Mahindra,XUV300,W8 Option,2020,Petrol,Manual,"12,542 kms",12.75 Lakh
6065,-,Bangalore,Mahindra,Thar,700 CRDe ABS,2018,Diesel,Manual,"18,000 kms",9.9 Lakh
6066,-,Bangalore,Skoda,Rapid,1.6 MPI Elegance Plus,2015,Petrol,Manual,"60,000 kms",6.25 Lakh
6067,-,Bangalore,Hyundai,Grand i10,Magna 1.2,2009,Petrol,Manual,"34,183 kms",2.9 Lakh
6068,-,Bangalore,Maruti,Ertiga,VDI,2012,Diesel,Manual,"1,35,628 kms",6.09 Lakh
6069,-,Bangalore,Toyota,Etios Liva,V,2014,Petrol,Manual,"68,000 kms",4.4 Lakh
6070,-,Bangalore,Hyundai,i20,Magna,2013,Petrol,Manual,"76,000 kms",3.99 Lakh
6071,-,Bangalore,Jaguar,XJ,3.0L Portfolio,2016,Diesel,Automatic,"13,280 kms",64.85 Lakh
6072,-,Bangalore,Hyundai,Grand i10,Sportz,2018,Petrol,Manual,"34,925 kms",6.25 Lakh
6073,-,Bangalore,Hyundai,Grand i10,Asta Option,2016,Petrol,Manual,"30,000 kms",5.45 Lakh
6074,-,Bangalore,Toyota,Innova,2.5 G (Diesel) 7 Seater BS IV,2006,Diesel,Manual,"80,000 kms",7 Lakh
6075,-,Bangalore,Maruti,Swift Dzire,ZDI,2018,Diesel,Manual,"73,500 kms",6.9 Lakh
6076,-,Bangalore,Skoda,Rapid,1.6 TDI Elegance,2012,Diesel,Manual,"1,43,000 kms",4.5 Lakh
6077,-,Bangalore,Ford,Figo,Diesel EXI,2014,Diesel,Manual,"1,93,000 kms",2.1 Lakh
6078,-,Bangalore,Maruti,Alto,LX,2004,Petrol,Manual,"80,000 kms",1.3 Lakh
6079,-,Bangalore,Volkswagen,CrossPolo,1.5 TDI,2014,Diesel,Manual,"90,000 kms",3.5 Lakh
6080,-,Bangalore,Toyota,Corolla Altis,1.8 J,2009,Petrol,Manual,"80,000 kms",2.25 Lakh
6081,-,Bangalore,Maruti,Alto K10,2010-2014 VXI,2013,Petrol,Manual,"35,800 kms",3 Lakh
6082,-,Bangalore,Mahindra,TUV 300,T8,2016,Diesel,Manual,"1,20,000 kms",6.45 Lakh
6083,-,Bangalore,Maruti,Swift Dzire,AMT ZDI Plus,2017,Diesel,Automatic,"40,000 kms",7.9 Lakh
6084,-,Bangalore,Mahindra,Scorpio,VLX 2WD 7 Str BSIII,2011,Diesel,Manual,"90,000 kms",5.75 Lakh
6085,-,Bangalore,Mercedes-Benz,B Class,B200 CDI,2016,Diesel,Automatic,"70,000 kms",19.25 Lakh
6086,-,Bangalore,Tata,Bolt,Quadrajet XE,2016,Diesel,Manual,"1,20,000 kms",2.75 Lakh
6087,-,Bangalore,Tata,Indigo,LS (TDI) BS III,2011,Diesel,Manual,"1,20,000 kms",1.5 Lakh
6088,-,Bangalore,Toyota,Fortuner,4x4 AT,2015,Diesel,Automatic,"60,000 kms",23.75 Lakh
6089,-,Bangalore,Maruti,Swift,ZDi,2014,Diesel,Manual,"1,20,000 kms",4.4 Lakh
6090,-,Bangalore,Audi,Q3,35 TDI Quattro Premium Plus,2017,Diesel,Automatic,"58,000 kms",27.45 Lakh
6091,-,Bangalore,Hyundai,Santro,LE,2000,Petrol,Manual,"81,168 kms",1.15 Lakh
6092,-,Bangalore,Volkswagen,Polo,1.0 MPI Highline Plus,2018,Petrol,Manual,"15,000 kms",6.8 Lakh
6093,-,Bangalore,Ford,Ecosport,1.5 Diesel Titanium,2016,Diesel,Manual,"59,000 kms",8.2 Lakh
6094,-,Bangalore,ICML,Rhino Rx,Royale CRDFi 8 Seater BS III,2010,Diesel,Manual,"1,10,000 kms",1.6 Lakh
6095,-,Bangalore,Skoda,Fabia,1.2L Diesel Classic,2011,Diesel,Manual,"1,00,000 kms",2 Lakh
6096,-,Bangalore,Maruti,Wagon R,LX BSIII,2005,Petrol,Manual,"70,000 kms",1.11 Lakh
6097,-,Bangalore,Hyundai,Verna,Transform CRDi VGT ABS,2011,Diesel,Manual,"77,142 kms",3.5 Lakh
6098,-,Bangalore,Maruti,800,AC,2007,Petrol,Manual,"90,000 kms","60,000"
6099,-,Bangalore,Tata,Tiago,1.2 Revotron XZ WO Alloy,2016,Petrol,Manual,"1,20,000 kms",3.75 Lakh
6100,-,Bangalore,Tata,Harrier,XZ,2019,Diesel,Manual,"61,000 kms",16.5 Lakh
6101,-,Bangalore,Renault,KWID,1.0 RXT Opt,2020,Petrol,Manual,"15,000 kms",4.5 Lakh
6102,-,Bangalore,Honda,City,i VTEC CVT VX,2016,Petrol,Automatic,"50,000 kms",8.75 Lakh
6103,-,Bangalore,Maruti,Ritz,VXI,2010,Petrol,Manual,"56,361 kms",3.3 Lakh
6104,-,Bangalore,Maruti,Ritz,VDi,2014,Diesel,Manual,"69,000 kms",4.95 Lakh
6105,-,Bangalore,Hyundai,i20,1.4 CRDi Sportz,2012,Diesel,Manual,"80,000 kms",3.1 Lakh
6106,-,Bangalore,Maruti,Swift,ZDI Plus,2018,Diesel,Manual,"35,000 kms",8 Lakh
6107,-,Bangalore,Maruti,Ciaz,ZDi SHVS,2017,Diesel,Manual,"1,00,000 kms",7.5 Lakh
6108,-,Bangalore,Maruti,Wagon R,VXI Optional,2017,Petrol,Manual,"27,500 kms",4.45 Lakh
6109,-,Bangalore,Ford,Figo,Diesel ZXI,2012,Diesel,Manual,"79,000 kms",3.4 Lakh
6110,-,Bangalore,Maruti,Baleno,1.2 Delta,2016,Petrol,Manual,"50,000 kms",5.8 Lakh
6111,-,Bangalore,Toyota,Innova Crysta,2.4 VX MT,2017,Diesel,Manual,"80,000 kms",18.25 Lakh
6112,-,Bangalore,Hyundai,Getz,1.1 GLE,2008,Petrol,Manual,"80,000 kms",1.89 Lakh
6113,-,Bangalore,Ford,Figo,Diesel EXI,2015,Diesel,Manual,"96,000 kms",4.25 Lakh
6114,-,Bangalore,Chevrolet,Beat,Diesel PS,2011,Diesel,Manual,"78,000 kms",1.95 Lakh
6115,-,Bangalore,Volvo,V40,D3,2015,Diesel,Automatic,"40,000 kms",16.7 Lakh
6116,-,Bangalore,Honda,CR-V,2.4 MT,2010,Petrol,Manual,"56,000 kms",6.7 Lakh
6117,-,Bangalore,BMW,X1,sDrive 20d xLine,2013,Diesel,Automatic,"72,000 kms",14.5 Lakh
6118,-,Bangalore,Maruti,Wagon R,VXI BS IV,2010,Petrol,Manual,"25,856 kms",3 Lakh
6119,-,Bangalore,Toyota,Corolla Altis,Diesel D4D JS,2010,Diesel,Manual,"76,000 kms",4.2 Lakh
6120,-,Bangalore,Mercedes-Benz,New C-Class,220 CDI AT,2005,Diesel,Automatic,"87,000 kms",6.45 Lakh
6121,-,Bangalore,Skoda,Rapid,1.6 MPI Ambition,2012,Petrol,Manual,"80,000 kms",3.5 Lakh
6122,-,Bangalore,Mitsubishi,Lancer,1.5 GLXi,2000,Petrol,Manual,"25,000 kms","90,000"
6123,-,Bangalore,BMW,X5,xDrive 30d Design Pure Experience 5 Seater,2017,Diesel,Automatic,"60,000 kms",55 Lakh
6124,-,Bangalore,Hyundai,i20,Magna 1.4 CRDi,2015,Diesel,Manual,"1,20,000 kms",5 Lakh
6125,-,Bangalore,Toyota,Fortuner,2.8 2WD MT,2019,Diesel,Manual,"22,000 kms",31.95 Lakh
6126,-,Bangalore,Maruti,Swift,ZDi,2014,Diesel,Manual,"80,000 kms",5.5 Lakh
6127,-,Bangalore,Maruti,Swift,VDI BSIV,2014,Diesel,Manual,"1,20,000 kms",3.98 Lakh
6128,-,Bangalore,Honda,Amaze,S i-Dtech,2014,Diesel,Manual,"75,000 kms",4.25 Lakh
6129,-,Bangalore,Lamborghini,Urus,V8,2021,Petrol,Automatic,"5,300 kms",3.08 Cr
6130,-,Bangalore,Maruti,Swift,Ldi BSIII,2008,Diesel,Manual,"1,38,000 kms",2.25 Lakh
6131,-,Bangalore,Mahindra,KUV 100,G80 K6 Plus 5Str,2018,Petrol,Manual,"35,000 kms",5.4 Lakh
6132,-,Bangalore,Skoda,Rapid,1.6 MPI AT Ambition,2013,Petrol,Automatic,"50,000 kms",4.85 Lakh
6133,-,Bangalore,Volkswagen,Vento,Petrol Highline AT,2011,Petrol,Automatic,"90,000 kms",4.25 Lakh
6134,-,Bangalore,BMW,X5,xDrive 30d Design Pure Experience 5 Seater,2017,Diesel,Automatic,"60,000 kms",55 Lakh
6135,-,Bangalore,Maruti,Swift,Ldi BSIII,2008,Diesel,Manual,"1,38,000 kms",2.25 Lakh
6136,-,Bangalore,Nissan,Sunny,Diesel XL,2016,Diesel,Manual,"1,10,000 kms",4.1 Lakh
6137,-,Bangalore,Tata,Indica Vista,Quadrajet 90 VX,2013,Diesel,Manual,"1,20,000 kms",2.5 Lakh
6138,-,Bangalore,Maruti,Swift,ZDi,2014,Diesel,Manual,"80,000 kms",5.5 Lakh
6139,-,Bangalore,Toyota,Innova,2.5 V Diesel 8-seater,2011,Diesel,Manual,"1,68,000 kms",8 Lakh
6140,-,Bangalore,Mahindra,Scorpio,2.6 Turbo 7 Str,2008,Diesel,Manual,"1,60,000 kms",3.2 Lakh
6141,-,Bangalore,Honda,City,1.5 S MT,2008,Petrol,Manual,"77,000 kms",3.75 Lakh
6142,-,Bangalore,Toyota,Fortuner,2.8 2WD MT,2019,Diesel,Manual,"22,000 kms",31.95 Lakh
6143,-,Bangalore,Honda,City,GXi,2008,Petrol,Manual,"1,44,800 kms",2.75 Lakh
6144,-,Bangalore,Maruti,Baleno,1.2 CVT Delta,2015,Petrol,Automatic,"54,000 kms",5.95 Lakh
6145,-,Bangalore,Maruti,Wagon R,VXI BS IV,2010,Petrol,Manual,"25,856 kms",3 Lakh
6146,-,Bangalore,Lamborghini,Urus,V8,2021,Petrol,Automatic,"5,300 kms",3.08 Cr
6147,-,Bangalore,Mitsubishi,Lancer,1.5 GLXi,2000,Petrol,Manual,"25,000 kms","90,000"
6148,-,Bangalore,Hyundai,i20,Magna 1.4 CRDi,2015,Diesel,Manual,"1,20,000 kms",5 Lakh
6149,-,Bangalore,Hyundai,EON,Era Plus,2015,Petrol,Manual,"56,000 kms",2.98 Lakh
6150,-,Bangalore,Toyota,Innova Crysta,2.4 VX MT 8 STR,2019,Diesel,Manual,"19,665 kms",22.65 Lakh
6151,-,Bangalore,Honda,Amaze,S i-Dtech,2013,Diesel,Manual,"58,017 kms",4.25 Lakh
6152,-,Bangalore,Hyundai,Santro Xing,XL,2007,Petrol,Manual,"80,000 kms",1.6 Lakh
6153,-,Bangalore,Volkswagen,Vento,Petrol Highline AT,2011,Petrol,Automatic,"90,000 kms",4.25 Lakh
6154,-,Bangalore,Hyundai,Tucson,CRDi,2006,Diesel,Manual,"2,00,000 kms",3.2 Lakh
6155,-,Bangalore,Renault,Duster,85PS Diesel RxL Optional,2013,Diesel,Manual,"1,40,000 kms",4.99 Lakh
6156,-,Bangalore,Mahindra,Scorpio,VLX 2WD BSIV,2011,Diesel,Manual,"90,000 kms",6 Lakh
6157,-,Bangalore,Maruti,Alto,LXi,2011,Petrol,Manual,"90,000 kms",2.1 Lakh
6158,-,Bangalore,Toyota,Innova,2.5 GX (Diesel) 8 Seater BS IV,2013,Diesel,Manual,"1,20,000 kms",10.5 Lakh
6159,-,Bangalore,Honda,WR-V,i-DTEC VX,2019,Diesel,Manual,"24,000 kms",9.25 Lakh
6160,-,Bangalore,Hyundai,Santro,AT,2000,Petrol,Automatic,"1,10,000 kms","48,000"
6161,-,Bangalore,Ford,Endeavour,2.2 Titanium AT 4X2,2016,Diesel,Automatic,"91,000 kms",20.5 Lakh
6162,-,Bangalore,Hyundai,Santro Xing,XK eRLX EuroIII,2007,Petrol,Manual,"60,000 kms",1.5 Lakh
6163,-,Bangalore,Maruti,Celerio,VXI,2014,Petrol,Manual,"90,000 kms",3.5 Lakh
